

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:03:15 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),SMS.I-5:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-5:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,SAL.I-5:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,RDC.I-5:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,RHENC.D-1 (pct) ,LRADT.D-1 (lang) ,
2027,2020-12-02,,-99.9,    -0.4,     8.4,    -0.5,     3.0,-99.9,    14.7,-99.9,    22.5,    16.5,    28.5,-99.9,    11.1,-99.9,    13.4,    14.6,    12.8,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.1,-99.9,    8.94,-99.9,   13.73,    9.94,   18.12,-99.9,   12.68,    3.91,     292,     5.3,      98,      99,  297.43,
2027,2020-12-03,,-99.9,     1.4,    13.9,    -2.1,     4.3,-99.9,    14.1,-99.9,    21.5,    15.7,    28.2,-99.9,    10.8,-99.9,    12.8,    13.6,    12.3,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.1,-99.9,    8.64,-99.9,   13.04,    9.52,   17.91,-99.9,   12.70,    3.91,     351,     2.6,     100,      98,  293.05,
2027,2020-12-04,,-99.9,    10.3,    16.0,    -0.1,     8.0,-99.9,    14.0,-99.9,    20.7,    15.3,    28.0,-99.9,    12.4,-99.9,    13.1,    13.1,    11.7,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    8.57,-99.9,   12.53,    9.26,   17.75,-99.9,   12.72,    3.92,      83,     2.2,      94,      98,  182.38,
2027,2020-12-05,,-99.9,     8.4,    21.1,     8.4,    14.2,-99.9,    18.2,-99.9,    26.0,    16.9,    27.8,-99.9,    14.2,-99.9,    14.9,    13.6,    11.4,-99.9,     0.1,-99.9,    -1.4,     0.1,     0.2,-99.9,   10.98,-99.9,   16.21,   10.20,   17.57,-99.9,   12.70,    3.92,     148,     5.4,      82,      98,  151.67,
2027,2020-12-06,,-99.9,     6.0,    15.2,     3.9,     8.5,-99.9,    15.8,-99.9,    23.5,    16.9,    28.2,-99.9,    12.0,-99.9,    13.3,    13.3,    11.2,-99.9,     0.1,-99.9,    -1.6,     0.1,     0.2,-99.9,    9.57,-99.9,   14.43,   10.17,   17.90,-99.9,   12.72,    3.92,     322,     5.7,     100,      99,  273.05,
2027,2020-12-07,,-99.9,    12.0,    17.2,     5.9,    11.3,-99.9,    15.2,-99.9,    22.6,    16.2,    28.1,-99.9,    14.2,-99.9,    14.4,    13.3,    11.0,-99.9,     0.1,-99.9,    -1.6,     0.1,     0.2,-99.9,    9.24,-99.9,   13.82,    9.81,   17.84,-99.9,   12.72,    3.91,     198,     1.2,      89,      98,  212.98,
2027,2020-12-08,,-99.9,     3.8,    12.0,     3.8,     9.5,-99.9,    14.5,-99.9,    22.0,    15.7,    28.1,-99.9,    11.7,-99.9,    13.2,    13.3,    10.9,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.2,-99.9,    8.81,-99.9,   13.40,    9.50,   17.78,-99.9,   12.70,    3.92,     299,     6.3,      68,     100,  172.69,
2027,2020-12-09,,-99.9,     3.6,    10.9,     0.1,     4.5,-99.9,    13.9,-99.9,    21.3,    15.2,    27.9,-99.9,    10.4,-99.9,    12.0,    12.4,    10.7,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    8.50,-99.9,   12.91,    9.23,   17.64,-99.9,   12.70,    3.91,     303,     4.3,      91,      99,  279.48,
2027,2020-12-10,,-99.9,     6.4,    17.4,    -0.7,     7.8,-99.9,    13.5,-99.9,    20.9,    14.9,    27.8,-99.9,    11.1,-99.9,    12.3,    12.0,    10.4,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    8.32,-99.9,   12.65,    9.05,   17.61,-99.9,   12.72,    3.92,     238,     2.0,      98,      97,  264.08,
2027,2020-12-11,,-99.9,     6.2,    21.1,     3.2,    10.8,-99.9,    13.4,-99.9,    20.7,    14.6,    27.7,-99.9,    11.8,-99.9,    13.1,    12.3,    10.1,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    8.22,-99.9,   12.56,    8.89,   17.47,-99.9,   12.71,    3.92,     197,     1.0,      99,      96,  256.22,
2027,2020-12-12,,-99.9,     9.3,    20.3,     3.3,    11.0,-99.9,    13.1,-99.9,    20.3,    14.4,    27.6,-99.9,    12.6,-99.9,    13.5,    12.5,    10.0,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    8.10,-99.9,   12.31,    8.76,   17.43,-99.9,   12.71,    3.92,     120,     1.3,      96,      97,  259.49,
2027,2020-12-13,,-99.9,    14.8,    23.0,     7.7,    15.0,-99.9,    12.8,-99.9,    20.2,    14.2,    27.5,-99.9,    14.4,-99.9,    14.6,    13.0,     9.9,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    7.93,-99.9,   12.21,    8.66,   17.36,-99.9,   12.72,    3.92,     170,     2.0,      96,      97,  226.34,
2027,2020-12-14,,-99.9,    17.4,    21.5,    14.0,    17.3,-99.9,    12.9,-99.9,    20.4,    14.1,    27.5,-99.9,    16.1,-99.9,    16.0,    13.8,    10.0,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.2,-99.9,    7.99,-99.9,   12.32,    8.59,   17.32,-99.9,   12.72,    3.92,     192,     2.0,      92,      98,  111.18,
2027,2020-12-15,,-99.9,     8.2,    21.0,     8.2,    16.0,-99.9,    12.7,-99.9,    20.5,    13.9,    27.4,-99.9,    14.2,-99.9,    15.4,    14.2,    10.2,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.2,-99.9,    7.88,-99.9,   12.38,    8.51,   17.25,-99.9,   12.71,    3.92,     303,     7.0,      78,      99,  173.50,
2027,2020-12-16,,-99.9,     8.8,    11.9,     6.7,     9.1,-99.9,    12.4,-99.9,    19.8,    13.8,    27.4,-99.9,    13.4,-99.9,    14.1,    13.5,    10.3,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    7.73,-99.9,   11.95,    8.44,   17.25,-99.9,   12.71,    3.91,      46,     4.6,      82,     100,  104.04,
2027,2020-12-17,,-99.9,     7.9,     9.6,     6.4,     7.8,-99.9,    16.8,-99.9,    22.9,    13.6,    27.3,-99.9,    12.4,-99.9,    13.0,    12.8,    10.2,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.2,-99.9,   10.15,-99.9,   14.01,    8.35,   17.18,-99.9,   12.49,    3.91,      49,     4.0,     100,     100,   34.35,
2027,2020-12-18,,-99.9,     1.2,     8.2,     1.2,     5.6,-99.9,    15.5,-99.9,    22.6,    13.8,    27.2,-99.9,     9.7,-99.9,    11.4,    12.1,    10.1,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.2,-99.9,    9.37,-99.9,   13.79,    8.44,   17.10,-99.9,   12.45,    3.91,     298,     5.4,      91,     100,   54.74,
2027,2020-12-19,,-99.9,     0.9,    11.4,    -0.9,     3.9,-99.9,    15.0,-99.9,    22.1,    13.9,    27.2,-99.9,     9.3,-99.9,    11.0,    11.2,     9.7,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    9.09,-99.9,   13.46,    8.51,   17.15,-99.9,   12.72,    3.91,     350,     3.6,     100,      98,  269.69,
2027,2020-12-20,,-99.9,     9.9,    13.7,    -0.1,     6.9,-99.9,    14.5,-99.9,    21.4,    13.8,    27.1,-99.9,    11.1,-99.9,    11.5,    10.9,     9.3,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    8.84,-99.9,   12.97,    8.47,   17.08,-99.9,   12.73,    3.92,      72,     2.7,      85,      99,  232.05,
2027,2020-12-21,,-99.9,    10.7,    12.7,     8.8,    10.6,-99.9,    16.6,-99.9,    21.4,    13.9,    27.1,-99.9,    12.3,-99.9,    12.3,    11.3,     9.1,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    9.99,-99.9,   12.99,    8.51,   17.02,-99.9,   12.59,    3.92,      35,     3.9,     100,     100,   50.90,
2027,2020-12-22,,-99.9,     5.6,    15.0,     5.6,    10.3,-99.9,    15.4,-99.9,    22.7,    13.9,    27.0,-99.9,    10.7,-99.9,    12.2,    11.7,     9.1,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.2,-99.9,    9.31,-99.9,   13.87,    8.51,   17.00,-99.9,   12.69,    3.92,     295,     3.8,     100,      99,  128.42,
2027,2020-12-23,,-99.9,     4.3,    18.3,     3.6,     9.3,-99.9,    14.7,-99.9,    22.3,    13.9,    27.0,-99.9,    10.4,-99.9,    11.8,    11.4,     9.0,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.2,-99.9,    8.96,-99.9,   13.63,    8.49,   17.00,-99.9,   12.72,    3.92,     312,     2.2,     100,      98,  255.92,
2027,2020-12-24,,-99.9,     8.9,    20.1,     1.9,    10.4,-99.9,    14.4,-99.9,    21.8,    13.9,    27.0,-99.9,    11.6,-99.9,    12.2,    11.3,     8.9,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    8.76,-99.9,   13.29,    8.50,   16.99,-99.9,   12.73,    3.92,     108,     2.5,      92,      98,  243.88,
2027,2020-12-25,,-99.9,     2.0,    17.5,     2.0,    11.7,-99.9,    18.1,-99.9,    27.1,    19.6,    30.0,-99.9,    10.4,-99.9,    12.1,    11.5,     8.4,-99.9,     0.1,-99.9,    -1.4,     0.1,     0.2,-99.9,   10.91,-99.9,   17.08,   11.86,   19.27,-99.9,   12.48,    3.91,     208,     7.1,      76,     100,   14.56,
2027,2020-12-26,,-99.9,    -0.7,     5.3,    -1.4,     1.6,-99.9,    15.9,-99.9,    24.4,    16.8,    28.7,-99.9,     7.1,-99.9,     9.1,    10.1,     8.4,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.2,-99.9,    9.59,-99.9,   15.08,   10.12,   18.31,-99.9,   12.70,    3.91,     274,     5.5,      72,     100,  279.07,
2027,2020-12-27,,-99.9,    -0.7,     8.4,    -3.4,     1.5,-99.9,    15.2,-99.9,    23.4,    15.9,    28.2,-99.9,     7.0,-99.9,     8.7,     9.2,     8.1,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    9.24,-99.9,   14.36,    9.60,   17.93,-99.9,   12.70,    3.91,     298,     2.3,      99,     100,  280.70,
2027,2020-12-28,,-99.9,     3.6,    14.2,    -2.0,     5.0,-99.9,    14.6,-99.9,    22.9,    15.4,    28.0,-99.9,     7.9,-99.9,     9.3,     9.1,     7.7,-99.9,     0.1,-99.9,    -1.8,     0.1,     0.2,-99.9,    8.91,-99.9,   13.99,    9.31,   17.74,-99.9,   12.72,    3.91,     101,     1.5,      82,      98,  267.55,
2027,2020-12-29,,-99.9,     6.6,    19.5,     1.4,     9.7,-99.9,    14.4,-99.9,    22.6,    15.0,    27.7,-99.9,     9.9,-99.9,    10.9,     9.6,     7.5,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.2,-99.9,    8.78,-99.9,   13.83,    9.09,   17.48,-99.9,   12.72,    3.92,     348,     1.1,     100,      97,  254.08,
2027,2020-12-30,,-99.9,    11.5,    18.6,     4.1,    10.7,-99.9,    14.0,-99.9,    22.3,    14.7,    27.6,-99.9,    10.7,-99.9,    11.4,    10.1,     7.5,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.2,-99.9,    8.56,-99.9,   13.63,    8.97,   17.42,-99.9,   12.72,    3.92,      76,     2.4,      78,      98,  254.29,
2027,2020-12-31,,-99.9,    16.2,    21.8,    10.5,    15.3,-99.9,    13.6,-99.9,    22.1,    14.5,    27.5,-99.9,    13.6,-99.9,    13.3,    10.9,     7.5,-99.9,     0.1,-99.9,    -1.7,     0.1,     0.2,-99.9,    8.38,-99.9,   13.46,    8.85,   17.32,-99.9,   12.73,    3.92,      98,     4.3,      94,      98,  202.16,




